id,user_email,family_size,house_type,resident_name,house_no,apartment_name,flat_no,street,landmark,ward_number,local_body,district,pincode,milk_packets,deliveries,oil_type,bottles,segregation,hks_frequency,receipt
783,user270@gmail.com,1,Apartment,Resident_270,39/8,,,Main Road,Near School,Ward 11,Municipality,Idukki,679882,1,15,Plastic bottle,4-7,Sometimes,Rarely,Yes
784,user271@gmail.com,2-3,Large house,Resident_271,293/12,,,Main Road,Near School,Ward 21,Municipality,Malappuram,683646,1,13,Loose / refill,None,Always,Every 2-3 months,Yes
785,user272@gmail.com,6+,Apartment,Resident_272,451/18,,,Main Road,Near School,Ward 25,Municipality,Pathanamthitta,671983,4,20,Plastic packet,None,Sometimes,Never,Yes
786,user273@gmail.com,4-5,Small house,Resident_273,315/9,,,Main Road,Near School,Ward 5,Municipality,Alappuzha,678825,3,3,Plastic bottle,1-3,Never,Rarely,Yes
787,user274@gmail.com,6+,Large house,Resident_274,352/10,,,Main Road,Near School,Ward 13,Municipality,Kollam,673921,4,3,Plastic bottle,1-3,Never,Rarely,No
788,user275@gmail.com,1,Small house,Resident_275,268/14,,,Main Road,Near School,Ward 9,Municipality,Thiruvananthapuram,683442,1,17,Plastic bottle,1-3,Never,Every month,Yes
789,user276@gmail.com,4-5,Apartment,Resident_276,12/7,,,Main Road,Near School,Ward 15,Municipality,Wayanad,676669,3,19,Loose / refill,4-7,Never,Every month,No
790,user277@gmail.com,2-3,Large house,Resident_277,267/19,,,Main Road,Near School,Ward 5,Municipality,Pathanamthitta,684414,1,18,Plastic packet,4-7,Always,Every 2-3 months,Yes
791,user278@gmail.com,1,Large house,Resident_278,154/10,,,Main Road,Near School,Ward 12,Municipality,Kottayam,679267,1,15,Loose / refill,None,Always,Every 2-3 months,Yes
792,user279@gmail.com,4-5,Small house,Resident_279,271/2,,,Main Road,Near School,Ward 16,Municipality,Kottayam,675421,2,15,Loose / refill,1-3,Always,Every 2-3 months,Yes
793,user280@gmail.com,2-3,Apartment,Resident_280,416/7,,,Main Road,Near School,Ward 8,Municipality,Idukki,674154,2,20,Plastic packet,7+,Sometimes,Rarely,No
794,user281@gmail.com,2-3,Small house,Resident_281,94/17,,,Main Road,Near School,Ward 23,Municipality,Idukki,672254,2,14,Plastic packet,7+,Always,Rarely,No
795,user282@gmail.com,2-3,Small house,Resident_282,420/10,,,Main Road,Near School,Ward 8,Municipality,Thrissur,683858,1,19,Plastic bottle,7+,Never,Every month,Yes
796,user283@gmail.com,1,Large house,Resident_283,288/16,,,Main Road,Near School,Ward 16,Municipality,Malappuram,687077,0,8,Loose / refill,4-7,Always,Rarely,No
797,user284@gmail.com,2-3,Apartment,Resident_284,167/18,,,Main Road,Near School,Ward 24,Municipality,Kannur,672107,1,9,Loose / refill,None,Always,Every 2-3 months,No
798,user285@gmail.com,2-3,Large house,Resident_285,12/12,,,Main Road,Near School,Ward 7,Municipality,Thrissur,672200,3,4,Plastic packet,None,Sometimes,Rarely,Yes
799,user286@gmail.com,2-3,Large house,Resident_286,425/14,,,Main Road,Near School,Ward 17,Municipality,Wayanad,688926,1,18,Plastic bottle,7+,Always,Every month,Yes
800,user287@gmail.com,6+,Large house,Resident_287,182/12,,,Main Road,Near School,Ward 2,Municipality,Ernakulam,676725,6,14,Loose / refill,7+,Always,Every 2-3 months,Yes
801,user288@gmail.com,6+,Small house,Resident_288,209/2,,,Main Road,Near School,Ward 18,Municipality,Palakkad,673319,4,11,Plastic packet,None,Always,Every 2-3 months,Yes
802,user289@gmail.com,2-3,Small house,Resident_289,207/15,,,Main Road,Near School,Ward 24,Municipality,Thrissur,689884,1,9,Plastic bottle,7+,Sometimes,Never,Yes
803,user290@gmail.com,2-3,Apartment,Resident_290,130/3,,,Main Road,Near School,Ward 12,Municipality,Thrissur,672990,3,13,Plastic packet,1-3,Sometimes,Never,Yes
804,user291@gmail.com,2-3,Small house,Resident_291,416/16,,,Main Road,Near School,Ward 22,Municipality,Malappuram,674944,3,17,Plastic bottle,1-3,Always,Every 2-3 months,Yes
805,user292@gmail.com,4-5,Small house,Resident_292,106/5,,,Main Road,Near School,Ward 2,Municipality,Wayanad,685328,2,14,Plastic packet,1-3,Sometimes,Every 2-3 months,Yes
806,user293@gmail.com,6+,Large house,Resident_293,107/15,,,Main Road,Near School,Ward 16,Municipality,Thrissur,679583,3,20,Loose / refill,None,Always,Rarely,No
807,user294@gmail.com,2-3,Large house,Resident_294,82/17,,,Main Road,Near School,Ward 21,Municipality,Ernakulam,684673,2,13,Plastic bottle,7+,Never,Every month,Yes
808,user295@gmail.com,2-3,Small house,Resident_295,75/9,,,Main Road,Near School,Ward 2,Municipality,Palakkad,677283,1,5,Plastic bottle,None,Never,Every month,Yes
809,user296@gmail.com,1,Large house,Resident_296,234/4,,,Main Road,Near School,Ward 5,Municipality,Alappuzha,677210,1,19,Loose / refill,7+,Always,Every month,Yes
810,user297@gmail.com,1,Small house,Resident_297,231/17,,,Main Road,Near School,Ward 1,Municipality,Alappuzha,686270,0,9,Plastic packet,None,Always,Rarely,Yes
811,user298@gmail.com,2-3,Large house,Resident_298,51/16,,,Main Road,Near School,Ward 15,Municipality,Kottayam,672780,1,4,Loose / refill,4-7,Always,Rarely,Yes
812,user299@gmail.com,2-3,Small house,Resident_299,158/16,,,Main Road,Near School,Ward 13,Municipality,Kottayam,671072,2,7,Plastic packet,None,Sometimes,Every month,No
813,user300@gmail.com,4-5,Small house,Resident_300,439/10,,,Main Road,Near School,Ward 5,Municipality,Thiruvananthapuram,677392,4,10,Loose / refill,None,Always,Rarely,Yes
814,user301@gmail.com,4-5,Large house,Resident_301,252/14,,,Main Road,Near School,Ward 4,Municipality,Thiruvananthapuram,673494,3,19,Plastic packet,4-7,Sometimes,Rarely,No
815,user302@gmail.com,2-3,Apartment,Resident_302,13/6,,,Main Road,Near School,Ward 10,Municipality,Thrissur,683806,2,12,Plastic bottle,4-7,Sometimes,Every month,No
816,user303@gmail.com,4-5,Large house,Resident_303,95/9,,,Main Road,Near School,Ward 7,Municipality,Pathanamthitta,670993,3,14,Plastic packet,4-7,Sometimes,Every month,No
817,user304@gmail.com,6+,Small house,Resident_304,172/18,,,Main Road,Near School,Ward 4,Municipality,Kottayam,681336,3,10,Loose / refill,7+,Always,Every month,No
818,user305@gmail.com,2-3,Small house,Resident_305,440/19,,,Main Road,Near School,Ward 19,Municipality,Thrissur,679198,1,14,Plastic packet,None,Sometimes,Rarely,Yes
819,user306@gmail.com,6+,Apartment,Resident_306,400/12,,,Main Road,Near School,Ward 22,Municipality,Idukki,683197,4,14,Loose / refill,1-3,Always,Never,No
820,user307@gmail.com,1,Small house,Resident_307,73/13,,,Main Road,Near School,Ward 23,Municipality,Wayanad,683479,1,16,Loose / refill,None,Never,Rarely,Yes
821,user308@gmail.com,2-3,Apartment,Resident_308,466/17,,,Main Road,Near School,Ward 5,Municipality,Kottayam,672500,2,9,Plastic packet,7+,Always,Every month,No
822,user309@gmail.com,2-3,Large house,Resident_309,348/19,,,Main Road,Near School,Ward 15,Municipality,Thrissur,675230,2,17,Plastic bottle,None,Sometimes,Rarely,No
823,user310@gmail.com,4-5,Large house,Resident_310,7/10,,,Main Road,Near School,Ward 3,Municipality,Kollam,689935,3,11,Loose / refill,None,Always,Never,No
824,user311@gmail.com,2-3,Small house,Resident_311,117/6,,,Main Road,Near School,Ward 22,Municipality,Ernakulam,687158,3,4,Plastic packet,None,Never,Every month,No
825,user312@gmail.com,4-5,Apartment,Resident_312,199/6,,,Main Road,Near School,Ward 1,Municipality,Kannur,681098,2,17,Loose / refill,None,Sometimes,Every 2-3 months,Yes
826,user313@gmail.com,4-5,Apartment,Resident_313,4/1,,,Main Road,Near School,Ward 5,Municipality,Thrissur,683903,4,18,Loose / refill,1-3,Always,Rarely,Yes
827,user314@gmail.com,2-3,Apartment,Resident_314,115/11,,,Main Road,Near School,Ward 14,Municipality,Pathanamthitta,680272,3,13,Plastic bottle,1-3,Never,Every 2-3 months,No
828,user315@gmail.com,2-3,Small house,Resident_315,383/6,,,Main Road,Near School,Ward 25,Municipality,Thrissur,672384,2,12,Loose / refill,1-3,Always,Every month,Yes
829,user316@gmail.com,2-3,Apartment,Resident_316,349/20,,,Main Road,Near School,Ward 3,Municipality,Kollam,672811,1,19,Plastic bottle,1-3,Sometimes,Every month,Yes
830,user317@gmail.com,6+,Apartment,Resident_317,245/17,,,Main Road,Near School,Ward 18,Municipality,Kollam,689548,4,2,Plastic bottle,None,Sometimes,Every month,Yes
831,user318@gmail.com,6+,Apartment,Resident_318,467/14,,,Main Road,Near School,Ward 15,Municipality,Thiruvananthapuram,675694,4,10,Loose / refill,None,Always,Rarely,Yes
832,user319@gmail.com,6+,Large house,Resident_319,370/5,,,Main Road,Near School,Ward 18,Municipality,Alappuzha,676008,4,20,Loose / refill,4-7,Never,Never,No
833,user320@gmail.com,6+,Apartment,Resident_320,27/10,,,Main Road,Near School,Ward 15,Municipality,Alappuzha,674116,3,14,Plastic bottle,4-7,Never,Every 2-3 months,Yes
834,user321@gmail.com,2-3,Apartment,Resident_321,298/11,,,Main Road,Near School,Ward 6,Municipality,Pathanamthitta,686248,1,19,Loose / refill,1-3,Always,Every 2-3 months,Yes
835,user322@gmail.com,2-3,Small house,Resident_322,141/18,,,Main Road,Near School,Ward 21,Municipality,Kottayam,670617,1,4,Plastic bottle,7+,Sometimes,Never,No
836,user323@gmail.com,2-3,Apartment,Resident_323,25/1,,,Main Road,Near School,Ward 13,Municipality,Idukki,679621,1,17,Plastic bottle,7+,Always,Rarely,No
837,user324@gmail.com,2-3,Small house,Resident_324,404/3,,,Main Road,Near School,Ward 4,Municipality,Kollam,672627,3,20,Loose / refill,1-3,Never,Never,Yes
838,user325@gmail.com,4-5,Large house,Resident_325,464/5,,,Main Road,Near School,Ward 16,Municipality,Kottayam,674127,3,20,Plastic bottle,None,Sometimes,Every month,No
839,user326@gmail.com,4-5,Small house,Resident_326,100/11,,,Main Road,Near School,Ward 10,Municipality,Thiruvananthapuram,682654,2,4,Plastic bottle,4-7,Always,Every 2-3 months,Yes
840,user327@gmail.com,4-5,Large house,Resident_327,235/19,,,Main Road,Near School,Ward 2,Municipality,Kasaragod,684008,4,16,Plastic bottle,4-7,Sometimes,Every 2-3 months,Yes
841,user328@gmail.com,1,Apartment,Resident_328,327/12,,,Main Road,Near School,Ward 23,Municipality,Thiruvananthapuram,671900,0,8,Plastic packet,4-7,Never,Rarely,No
842,user329@gmail.com,1,Large house,Resident_329,272/14,,,Main Road,Near School,Ward 17,Municipality,Wayanad,685615,0,17,Loose / refill,1-3,Sometimes,Every 2-3 months,Yes
843,user330@gmail.com,2-3,Apartment,Resident_330,476/2,,,Main Road,Near School,Ward 16,Municipality,Palakkad,675735,3,11,Plastic packet,None,Never,Every month,No
844,user331@gmail.com,2-3,Large house,Resident_331,290/8,,,Main Road,Near School,Ward 22,Municipality,Thrissur,670029,2,3,Plastic bottle,1-3,Never,Every month,No
845,user332@gmail.com,2-3,Large house,Resident_332,44/4,,,Main Road,Near School,Ward 20,Municipality,Kasaragod,678778,1,5,Loose / refill,4-7,Sometimes,Every month,No
846,user333@gmail.com,4-5,Large house,Resident_333,381/11,,,Main Road,Near School,Ward 1,Municipality,Kasaragod,683376,3,11,Plastic bottle,1-3,Never,Rarely,No
847,user334@gmail.com,2-3,Small house,Resident_334,473/6,,,Main Road,Near School,Ward 22,Municipality,Alappuzha,684855,1,7,Loose / refill,4-7,Sometimes,Never,No
848,user335@gmail.com,2-3,Large house,Resident_335,417/10,,,Main Road,Near School,Ward 22,Municipality,Palakkad,675271,3,17,Plastic packet,4-7,Never,Never,No
849,user336@gmail.com,2-3,Small house,Resident_336,27/13,,,Main Road,Near School,Ward 12,Municipality,Thrissur,677973,3,6,Plastic bottle,None,Always,Every month,Yes
850,user337@gmail.com,2-3,Apartment,Resident_337,90/17,,,Main Road,Near School,Ward 2,Municipality,Ernakulam,671212,3,8,Loose / refill,4-7,Sometimes,Every month,No
851,user338@gmail.com,2-3,Small house,Resident_338,32/17,,,Main Road,Near School,Ward 11,Municipality,Malappuram,687966,3,20,Loose / refill,None,Always,Rarely,Yes
852,user339@gmail.com,6+,Apartment,Resident_339,343/7,,,Main Road,Near School,Ward 16,Municipality,Kannur,674850,5,2,Loose / refill,7+,Sometimes,Every month,Yes
853,user340@gmail.com,2-3,Large house,Resident_340,271/14,,,Main Road,Near School,Ward 19,Municipality,Kozhikode,675181,3,15,Plastic bottle,4-7,Always,Rarely,Yes
854,user341@gmail.com,6+,Large house,Resident_341,339/12,,,Main Road,Near School,Ward 16,Municipality,Idukki,673372,5,13,Plastic bottle,1-3,Sometimes,Every 2-3 months,No
855,user342@gmail.com,2-3,Apartment,Resident_342,158/1,,,Main Road,Near School,Ward 21,Municipality,Kasaragod,675446,1,4,Plastic bottle,7+,Sometimes,Rarely,Yes
856,user343@gmail.com,4-5,Apartment,Resident_343,66/2,,,Main Road,Near School,Ward 25,Municipality,Kollam,679419,3,5,Plastic bottle,7+,Sometimes,Rarely,No
857,user344@gmail.com,2-3,Large house,Resident_344,189/15,,,Main Road,Near School,Ward 3,Municipality,Kollam,683893,3,8,Plastic packet,7+,Always,Rarely,No
858,user345@gmail.com,4-5,Small house,Resident_345,159/6,,,Main Road,Near School,Ward 18,Municipality,Kottayam,671686,2,18,Plastic packet,7+,Never,Every 2-3 months,No
859,user346@gmail.com,4-5,Large house,Resident_346,87/4,,,Main Road,Near School,Ward 11,Municipality,Kozhikode,676035,3,13,Plastic packet,4-7,Sometimes,Never,No
860,user347@gmail.com,1,Large house,Resident_347,32/11,,,Main Road,Near School,Ward 22,Municipality,Malappuram,689309,1,12,Plastic bottle,7+,Always,Every month,No
861,user348@gmail.com,4-5,Small house,Resident_348,469/16,,,Main Road,Near School,Ward 22,Municipality,Kollam,673759,3,11,Loose / refill,None,Never,Every month,No
862,user349@gmail.com,1,Large house,Resident_349,81/6,,,Main Road,Near School,Ward 16,Municipality,Wayanad,685071,1,13,Plastic bottle,None,Sometimes,Never,Yes
863,user350@gmail.com,4-5,Large house,Resident_350,243/7,,,Main Road,Near School,Ward 10,Municipality,Kollam,670920,2,9,Plastic packet,1-3,Sometimes,Every 2-3 months,Yes
864,user351@gmail.com,2-3,Apartment,Resident_351,364/1,,,Main Road,Near School,Ward 2,Municipality,Idukki,684415,2,20,Plastic bottle,None,Always,Rarely,No
865,user352@gmail.com,4-5,Small house,Resident_352,112/12,,,Main Road,Near School,Ward 7,Municipality,Ernakulam,682033,2,14,Loose / refill,4-7,Always,Every 2-3 months,Yes
866,user353@gmail.com,4-5,Large house,Resident_353,382/5,,,Main Road,Near School,Ward 6,Municipality,Alappuzha,670314,4,14,Loose / refill,7+,Always,Every 2-3 months,No
867,user354@gmail.com,6+,Apartment,Resident_354,479/4,,,Main Road,Near School,Ward 5,Municipality,Kottayam,683852,6,5,Loose / refill,4-7,Never,Never,No
868,user355@gmail.com,4-5,Large house,Resident_355,471/12,,,Main Road,Near School,Ward 11,Municipality,Kozhikode,686125,4,10,Plastic bottle,4-7,Sometimes,Rarely,Yes
869,user356@gmail.com,4-5,Large house,Resident_356,369/12,,,Main Road,Near School,Ward 17,Municipality,Idukki,686419,4,12,Plastic bottle,4-7,Always,Never,No
870,user357@gmail.com,1,Large house,Resident_357,375/5,,,Main Road,Near School,Ward 5,Municipality,Pathanamthitta,685658,1,10,Plastic bottle,4-7,Always,Rarely,Yes
871,user358@gmail.com,2-3,Small house,Resident_358,139/11,,,Main Road,Near School,Ward 10,Municipality,Palakkad,677319,1,8,Plastic bottle,1-3,Sometimes,Rarely,No
872,user359@gmail.com,4-5,Apartment,Resident_359,417/5,,,Main Road,Near School,Ward 10,Municipality,Palakkad,686039,3,18,Plastic packet,7+,Sometimes,Never,Yes
873,user360@gmail.com,1,Apartment,Resident_360,178/7,,,Main Road,Near School,Ward 11,Municipality,Alappuzha,671086,0,12,Loose / refill,4-7,Never,Every month,No
874,user361@gmail.com,2-3,Small house,Resident_361,106/18,,,Main Road,Near School,Ward 1,Municipality,Kasaragod,682789,3,16,Loose / refill,1-3,Always,Every 2-3 months,No
875,user362@gmail.com,4-5,Small house,Resident_362,403/4,,,Main Road,Near School,Ward 7,Municipality,Thrissur,685798,4,9,Loose / refill,1-3,Always,Never,No
876,user363@gmail.com,1,Large house,Resident_363,383/13,,,Main Road,Near School,Ward 12,Municipality,Malappuram,684150,0,12,Plastic packet,7+,Sometimes,Every 2-3 months,No
877,user364@gmail.com,4-5,Apartment,Resident_364,456/16,,,Main Road,Near School,Ward 22,Municipality,Kottayam,679612,3,10,Plastic bottle,7+,Always,Every 2-3 months,No
878,user365@gmail.com,6+,Large house,Resident_365,155/14,,,Main Road,Near School,Ward 4,Municipality,Ernakulam,678088,5,15,Plastic packet,4-7,Always,Every month,No
879,user366@gmail.com,4-5,Small house,Resident_366,437/3,,,Main Road,Near School,Ward 2,Municipality,Kozhikode,675726,4,20,Loose / refill,7+,Always,Every 2-3 months,Yes
880,user367@gmail.com,2-3,Apartment,Resident_367,165/12,,,Main Road,Near School,Ward 19,Municipality,Thiruvananthapuram,680622,2,7,Plastic packet,7+,Always,Every month,No
881,user368@gmail.com,4-5,Small house,Resident_368,271/11,,,Main Road,Near School,Ward 12,Municipality,Idukki,677403,3,18,Loose / refill,7+,Always,Never,Yes
882,user369@gmail.com,6+,Small house,Resident_369,445/8,,,Main Road,Near School,Ward 19,Municipality,Kasaragod,684277,6,4,Plastic bottle,7+,Sometimes,Rarely,Yes
883,user370@gmail.com,6+,Apartment,Resident_370,356/10,,,Main Road,Near School,Ward 23,Municipality,Idukki,672068,4,2,Plastic bottle,1-3,Always,Never,No
884,user371@gmail.com,6+,Large house,Resident_371,86/11,,,Main Road,Near School,Ward 11,Municipality,Ernakulam,688711,3,18,Plastic bottle,1-3,Never,Every month,Yes
885,user372@gmail.com,2-3,Large house,Resident_372,220/9,,,Main Road,Near School,Ward 7,Municipality,Idukki,674523,3,14,Loose / refill,7+,Sometimes,Never,Yes
886,user373@gmail.com,4-5,Small house,Resident_373,365/6,,,Main Road,Near School,Ward 3,Municipality,Kozhikode,679029,3,10,Plastic packet,4-7,Never,Never,No
887,user374@gmail.com,4-5,Small house,Resident_374,64/7,,,Main Road,Near School,Ward 14,Municipality,Ernakulam,676924,4,20,Plastic bottle,7+,Never,Never,Yes
888,user375@gmail.com,4-5,Large house,Resident_375,49/5,,,Main Road,Near School,Ward 25,Municipality,Idukki,678269,2,18,Plastic packet,4-7,Sometimes,Rarely,No
889,user376@gmail.com,4-5,Large house,Resident_376,71/12,,,Main Road,Near School,Ward 2,Municipality,Kannur,678278,2,18,Plastic packet,4-7,Never,Never,Yes
890,user377@gmail.com,4-5,Apartment,Resident_377,226/18,,,Main Road,Near School,Ward 5,Municipality,Wayanad,680609,3,8,Plastic packet,7+,Always,Every month,Yes
891,user378@gmail.com,2-3,Small house,Resident_378,210/17,,,Main Road,Near School,Ward 25,Municipality,Kottayam,685424,2,2,Plastic bottle,4-7,Sometimes,Rarely,Yes
892,user379@gmail.com,1,Small house,Resident_379,422/10,,,Main Road,Near School,Ward 14,Municipality,Kottayam,676505,1,10,Loose / refill,None,Always,Never,Yes
893,user380@gmail.com,4-5,Small house,Resident_380,183/8,,,Main Road,Near School,Ward 13,Municipality,Kollam,682289,4,17,Plastic packet,7+,Never,Every 2-3 months,No
894,user381@gmail.com,2-3,Large house,Resident_381,3/4,,,Main Road,Near School,Ward 15,Municipality,Kottayam,681071,1,2,Loose / refill,4-7,Never,Every month,No
895,user382@gmail.com,2-3,Large house,Resident_382,49/1,,,Main Road,Near School,Ward 20,Municipality,Kasaragod,672744,3,18,Plastic bottle,1-3,Always,Every 2-3 months,Yes
896,user383@gmail.com,4-5,Apartment,Resident_383,50/8,,,Main Road,Near School,Ward 22,Municipality,Wayanad,679688,2,12,Loose / refill,None,Sometimes,Rarely,Yes
897,user384@gmail.com,2-3,Large house,Resident_384,90/11,,,Main Road,Near School,Ward 23,Municipality,Kasaragod,684884,3,3,Plastic packet,4-7,Always,Every 2-3 months,No
898,user385@gmail.com,4-5,Apartment,Resident_385,497/17,,,Main Road,Near School,Ward 23,Municipality,Kannur,683163,2,4,Loose / refill,1-3,Never,Every 2-3 months,No
899,user386@gmail.com,4-5,Apartment,Resident_386,23/12,,,Main Road,Near School,Ward 6,Municipality,Kozhikode,685112,3,11,Plastic packet,7+,Sometimes,Every month,Yes
900,user387@gmail.com,4-5,Apartment,Resident_387,413/12,,,Main Road,Near School,Ward 1,Municipality,Kannur,674634,2,14,Loose / refill,4-7,Sometimes,Every 2-3 months,No
