id,user_email,food_waste,compost,garden_waste
1541,user37@gmail.com,more_1kg,home_compost,weekly
1542,user38@gmail.com,500g_1kg,collector,daily
1543,user39@gmail.com,more_1kg,collector,no
1544,user40@gmail.com,less_250g,worm_compost,no
1545,user41@gmail.com,500g_1kg,collector,no
1546,user42@gmail.com,250g_500g,home_compost,monthly
1547,user43@gmail.com,less_250g,community,no
1548,user44@gmail.com,500g_1kg,mixed,monthly
1549,user45@gmail.com,500g_1kg,home_compost,weekly
1550,user46@gmail.com,250g_500g,community,monthly
1551,user47@gmail.com,250g_500g,worm_compost,weekly
1552,user48@gmail.com,500g_1kg,mixed,monthly
1553,user49@gmail.com,250g_500g,worm_compost,no
1554,user50@gmail.com,250g_500g,biomethanation,daily
1555,user51@gmail.com,500g_1kg,mixed,no
1556,user52@gmail.com,250g_500g,worm_compost,weekly
1557,user53@gmail.com,250g_500g,mixed,daily
1558,user54@gmail.com,250g_500g,mixed,monthly
1559,user55@gmail.com,more_1kg,worm_compost,weekly
1560,user56@gmail.com,250g_500g,collector,no
1561,user57@gmail.com,250g_500g,mixed,monthly
1562,user58@gmail.com,250g_500g,home_compost,daily
1563,user59@gmail.com,250g_500g,home_compost,monthly
1564,user60@gmail.com,250g_500g,home_compost,daily
1565,user61@gmail.com,500g_1kg,home_compost,daily
1566,user62@gmail.com,250g_500g,community,no
1567,user63@gmail.com,250g_500g,collector,daily
1568,user64@gmail.com,500g_1kg,worm_compost,weekly
1569,user65@gmail.com,more_1kg,biomethanation,monthly
1570,user66@gmail.com,500g_1kg,biomethanation,daily
1571,user67@gmail.com,250g_500g,community,no
1572,user68@gmail.com,250g_500g,mixed,weekly
1573,user69@gmail.com,less_250g,home_compost,monthly
1574,user70@gmail.com,500g_1kg,biomethanation,monthly
1575,user71@gmail.com,more_1kg,home_compost,no
1576,user72@gmail.com,250g_500g,biomethanation,daily
1577,user73@gmail.com,500g_1kg,worm_compost,daily
1578,user74@gmail.com,500g_1kg,worm_compost,weekly
1579,user75@gmail.com,250g_500g,community,monthly
1580,user76@gmail.com,250g_500g,worm_compost,daily
1581,user77@gmail.com,250g_500g,biomethanation,monthly
1582,user78@gmail.com,500g_1kg,mixed,daily
1583,user79@gmail.com,250g_500g,biomethanation,monthly
1584,user80@gmail.com,500g_1kg,worm_compost,monthly
1585,user81@gmail.com,250g_500g,biomethanation,weekly
1586,user82@gmail.com,500g_1kg,biomethanation,monthly
1587,user83@gmail.com,250g_500g,community,monthly
1588,user84@gmail.com,250g_500g,biomethanation,no
1589,user85@gmail.com,250g_500g,worm_compost,weekly
1590,user86@gmail.com,250g_500g,collector,weekly
1591,user87@gmail.com,250g_500g,biomethanation,weekly
1592,user88@gmail.com,500g_1kg,worm_compost,daily
1593,user89@gmail.com,250g_500g,worm_compost,weekly
1594,user90@gmail.com,less_250g,mixed,weekly
1595,user91@gmail.com,more_1kg,collector,no
1596,user92@gmail.com,500g_1kg,collector,no
1597,user93@gmail.com,250g_500g,worm_compost,weekly
1598,user94@gmail.com,less_250g,collector,no
1599,user95@gmail.com,500g_1kg,community,daily
1600,user96@gmail.com,250g_500g,biomethanation,monthly
1601,user97@gmail.com,500g_1kg,home_compost,weekly
1602,user98@gmail.com,250g_500g,community,weekly
1603,user99@gmail.com,less_250g,home_compost,weekly
1604,user100@gmail.com,250g_500g,mixed,daily
1605,user101@gmail.com,250g_500g,biomethanation,no
1606,user102@gmail.com,less_250g,community,weekly
1607,user103@gmail.com,250g_500g,biomethanation,weekly
1608,user104@gmail.com,500g_1kg,mixed,daily
1609,user105@gmail.com,250g_500g,home_compost,no
1610,user106@gmail.com,250g_500g,collector,monthly
1611,user107@gmail.com,less_250g,collector,no
1612,user108@gmail.com,500g_1kg,mixed,no
1613,user109@gmail.com,250g_500g,home_compost,monthly
1614,user110@gmail.com,250g_500g,community,weekly
1615,user111@gmail.com,500g_1kg,home_compost,weekly
1616,user112@gmail.com,500g_1kg,home_compost,daily
1617,user113@gmail.com,500g_1kg,home_compost,monthly
1618,user114@gmail.com,500g_1kg,collector,monthly
1619,user115@gmail.com,less_250g,community,daily
1620,user116@gmail.com,500g_1kg,community,monthly
1621,user117@gmail.com,500g_1kg,community,monthly
1622,user118@gmail.com,250g_500g,collector,no
1623,user119@gmail.com,500g_1kg,biomethanation,monthly
1624,user120@gmail.com,250g_500g,home_compost,no
1625,user121@gmail.com,250g_500g,community,daily
1626,user122@gmail.com,more_1kg,community,weekly
1627,user123@gmail.com,500g_1kg,home_compost,monthly
1628,user124@gmail.com,500g_1kg,community,no
1629,user125@gmail.com,less_250g,collector,monthly
1630,user126@gmail.com,500g_1kg,collector,daily
1631,user127@gmail.com,500g_1kg,community,daily
1632,user128@gmail.com,250g_500g,home_compost,weekly
1633,user129@gmail.com,250g_500g,biomethanation,monthly
1634,user130@gmail.com,500g_1kg,home_compost,no
1635,user131@gmail.com,more_1kg,home_compost,weekly
1636,user132@gmail.com,500g_1kg,worm_compost,weekly
1637,user133@gmail.com,500g_1kg,worm_compost,daily
1638,user134@gmail.com,500g_1kg,collector,daily
1639,user135@gmail.com,500g_1kg,mixed,daily
1640,user136@gmail.com,500g_1kg,collector,daily
1641,user137@gmail.com,less_250g,home_compost,daily
1642,user138@gmail.com,500g_1kg,home_compost,monthly
1643,user139@gmail.com,500g_1kg,home_compost,monthly
1644,user140@gmail.com,500g_1kg,mixed,weekly
1645,user141@gmail.com,500g_1kg,collector,monthly
1646,user142@gmail.com,more_1kg,community,no
1647,user143@gmail.com,less_250g,mixed,daily
1648,user144@gmail.com,more_1kg,home_compost,no
1649,user145@gmail.com,250g_500g,collector,monthly
1650,user146@gmail.com,500g_1kg,biomethanation,weekly
1651,user147@gmail.com,less_250g,home_compost,no
1652,user148@gmail.com,more_1kg,collector,weekly
1653,user149@gmail.com,500g_1kg,worm_compost,no
1654,user150@gmail.com,500g_1kg,collector,weekly
1655,user151@gmail.com,less_250g,home_compost,no
1656,user152@gmail.com,less_250g,home_compost,no
1657,user153@gmail.com,500g_1kg,community,monthly
1658,user154@gmail.com,500g_1kg,community,weekly
1659,user155@gmail.com,250g_500g,worm_compost,monthly
1660,user156@gmail.com,more_1kg,biomethanation,daily
1661,user157@gmail.com,more_1kg,biomethanation,no
1662,user158@gmail.com,250g_500g,home_compost,monthly
1663,user159@gmail.com,250g_500g,home_compost,no
1664,user160@gmail.com,500g_1kg,home_compost,daily
1665,user161@gmail.com,500g_1kg,worm_compost,daily
1666,user162@gmail.com,500g_1kg,home_compost,monthly
1667,user163@gmail.com,250g_500g,community,daily
1668,user164@gmail.com,more_1kg,worm_compost,monthly
1669,user165@gmail.com,250g_500g,home_compost,weekly
1670,user166@gmail.com,250g_500g,home_compost,daily
1671,user167@gmail.com,500g_1kg,worm_compost,no
1672,user168@gmail.com,more_1kg,mixed,weekly
1673,user169@gmail.com,500g_1kg,biomethanation,daily
1674,user170@gmail.com,500g_1kg,biomethanation,no
1675,user171@gmail.com,250g_500g,mixed,daily
1676,user172@gmail.com,500g_1kg,mixed,no
1677,user173@gmail.com,500g_1kg,collector,no
1678,user174@gmail.com,250g_500g,community,monthly
1679,user175@gmail.com,less_250g,collector,no
1680,user176@gmail.com,500g_1kg,home_compost,monthly
1681,user177@gmail.com,250g_500g,community,weekly
1682,user178@gmail.com,500g_1kg,mixed,weekly
1683,user179@gmail.com,250g_500g,community,monthly
1684,user180@gmail.com,250g_500g,mixed,weekly
1685,user181@gmail.com,500g_1kg,collector,monthly
1686,user182@gmail.com,more_1kg,home_compost,monthly
1687,user183@gmail.com,500g_1kg,home_compost,monthly
1688,user184@gmail.com,250g_500g,biomethanation,no
1689,user185@gmail.com,less_250g,community,no
1690,user186@gmail.com,500g_1kg,mixed,no
1691,user187@gmail.com,250g_500g,community,no
1692,user188@gmail.com,500g_1kg,worm_compost,weekly
1693,user189@gmail.com,more_1kg,community,no
1694,user190@gmail.com,more_1kg,collector,daily
1695,user191@gmail.com,500g_1kg,community,daily
1696,user192@gmail.com,250g_500g,home_compost,weekly
1697,user193@gmail.com,more_1kg,collector,monthly
1698,user194@gmail.com,500g_1kg,community,weekly
1699,user195@gmail.com,500g_1kg,worm_compost,monthly
1700,user196@gmail.com,500g_1kg,mixed,daily
1701,user197@gmail.com,250g_500g,collector,monthly
1702,user198@gmail.com,500g_1kg,mixed,monthly
1703,user199@gmail.com,less_250g,community,weekly
1704,user200@gmail.com,250g_500g,community,no
1705,user201@gmail.com,more_1kg,home_compost,no
1706,user202@gmail.com,more_1kg,community,weekly
1707,user203@gmail.com,500g_1kg,home_compost,no
1708,user204@gmail.com,250g_500g,collector,no
1709,user205@gmail.com,250g_500g,collector,daily
1710,user206@gmail.com,500g_1kg,collector,monthly
1711,user207@gmail.com,more_1kg,worm_compost,weekly
1712,user208@gmail.com,500g_1kg,mixed,monthly
1713,user209@gmail.com,more_1kg,worm_compost,no
1714,user210@gmail.com,250g_500g,biomethanation,daily
1715,user211@gmail.com,500g_1kg,collector,no
1716,user212@gmail.com,more_1kg,worm_compost,weekly
1717,user213@gmail.com,more_1kg,mixed,weekly
1718,user214@gmail.com,more_1kg,worm_compost,no
1719,user215@gmail.com,more_1kg,home_compost,monthly
1720,user216@gmail.com,250g_500g,home_compost,no
1721,user217@gmail.com,250g_500g,home_compost,weekly
1722,user218@gmail.com,500g_1kg,collector,monthly
1723,user219@gmail.com,250g_500g,biomethanation,monthly
1724,user220@gmail.com,500g_1kg,collector,monthly
1725,user221@gmail.com,250g_500g,collector,no
1726,user222@gmail.com,more_1kg,collector,daily
1727,user223@gmail.com,250g_500g,mixed,monthly
1728,user224@gmail.com,less_250g,home_compost,weekly
1729,user225@gmail.com,more_1kg,worm_compost,monthly
1730,user226@gmail.com,500g_1kg,mixed,no
1731,user227@gmail.com,250g_500g,mixed,daily
1732,user228@gmail.com,250g_500g,mixed,weekly
1733,user229@gmail.com,less_250g,mixed,daily
1734,user230@gmail.com,250g_500g,mixed,daily
1735,user231@gmail.com,500g_1kg,worm_compost,weekly
1736,user232@gmail.com,more_1kg,worm_compost,daily
1737,user233@gmail.com,500g_1kg,mixed,daily
1738,user234@gmail.com,250g_500g,community,daily
1739,user235@gmail.com,250g_500g,biomethanation,no
1740,user236@gmail.com,500g_1kg,collector,weekly
1741,user237@gmail.com,250g_500g,collector,monthly
1742,user238@gmail.com,250g_500g,home_compost,monthly
1743,user239@gmail.com,500g_1kg,community,weekly
1744,user240@gmail.com,500g_1kg,biomethanation,weekly
1745,user241@gmail.com,250g_500g,biomethanation,no
1746,user242@gmail.com,more_1kg,collector,weekly
1747,user243@gmail.com,less_250g,home_compost,monthly
1748,user244@gmail.com,500g_1kg,community,daily
1749,user245@gmail.com,250g_500g,biomethanation,weekly
1750,user246@gmail.com,250g_500g,collector,no
1751,user247@gmail.com,500g_1kg,home_compost,weekly
1752,user248@gmail.com,more_1kg,collector,monthly
1753,user249@gmail.com,250g_500g,worm_compost,monthly
1754,user250@gmail.com,less_250g,home_compost,no
1755,user251@gmail.com,500g_1kg,home_compost,no
1756,user252@gmail.com,250g_500g,collector,monthly
1757,user253@gmail.com,less_250g,community,no
1758,user254@gmail.com,250g_500g,home_compost,weekly
1759,user255@gmail.com,less_250g,mixed,monthly
1760,user256@gmail.com,500g_1kg,community,no
1761,user257@gmail.com,250g_500g,biomethanation,weekly
1762,user258@gmail.com,250g_500g,home_compost,weekly
1763,user259@gmail.com,250g_500g,biomethanation,monthly
1764,user260@gmail.com,500g_1kg,collector,daily
1765,user261@gmail.com,500g_1kg,worm_compost,weekly
1766,user262@gmail.com,250g_500g,collector,no
1767,user263@gmail.com,250g_500g,collector,weekly
1768,user264@gmail.com,500g_1kg,mixed,no
1769,user265@gmail.com,500g_1kg,home_compost,monthly
1770,user266@gmail.com,more_1kg,biomethanation,monthly
1771,user267@gmail.com,250g_500g,home_compost,no
1772,user268@gmail.com,less_250g,community,monthly
1773,user269@gmail.com,more_1kg,mixed,weekly
1774,user270@gmail.com,500g_1kg,worm_compost,monthly
1775,user271@gmail.com,more_1kg,biomethanation,monthly
1776,user272@gmail.com,500g_1kg,home_compost,no
1777,user273@gmail.com,500g_1kg,biomethanation,monthly
1778,user274@gmail.com,250g_500g,home_compost,weekly
1779,user275@gmail.com,250g_500g,biomethanation,monthly
1780,user276@gmail.com,more_1kg,home_compost,no
1781,user277@gmail.com,500g_1kg,community,weekly
1782,user278@gmail.com,250g_500g,biomethanation,monthly
1783,user279@gmail.com,250g_500g,home_compost,daily
1784,user280@gmail.com,less_250g,biomethanation,weekly
1785,user281@gmail.com,500g_1kg,worm_compost,monthly
1786,user282@gmail.com,less_250g,mixed,weekly
1787,user283@gmail.com,more_1kg,collector,monthly
1788,user284@gmail.com,more_1kg,community,weekly
1789,user285@gmail.com,250g_500g,biomethanation,monthly
1790,user286@gmail.com,500g_1kg,home_compost,daily
1791,user287@gmail.com,250g_500g,biomethanation,no
1792,user288@gmail.com,500g_1kg,biomethanation,daily
1793,user289@gmail.com,500g_1kg,home_compost,daily
1794,user290@gmail.com,500g_1kg,collector,no
1795,user291@gmail.com,more_1kg,biomethanation,daily
1796,user292@gmail.com,500g_1kg,mixed,monthly
1797,user293@gmail.com,less_250g,home_compost,monthly
1798,user294@gmail.com,more_1kg,home_compost,no
1799,user295@gmail.com,more_1kg,biomethanation,monthly
1800,user296@gmail.com,500g_1kg,mixed,weekly
1801,user297@gmail.com,more_1kg,collector,weekly
1802,user298@gmail.com,500g_1kg,home_compost,daily
1803,user299@gmail.com,less_250g,worm_compost,monthly
1804,user300@gmail.com,500g_1kg,home_compost,daily
1805,user301@gmail.com,250g_500g,mixed,daily
1806,user302@gmail.com,more_1kg,collector,weekly
1807,user303@gmail.com,250g_500g,home_compost,no
1808,user304@gmail.com,250g_500g,worm_compost,no
1809,user305@gmail.com,250g_500g,community,weekly
1810,user306@gmail.com,250g_500g,community,weekly
1811,user307@gmail.com,250g_500g,worm_compost,no
1812,user308@gmail.com,500g_1kg,worm_compost,monthly
1813,user309@gmail.com,more_1kg,home_compost,monthly
1814,user310@gmail.com,250g_500g,worm_compost,weekly
1815,user311@gmail.com,250g_500g,home_compost,weekly
1816,user312@gmail.com,250g_500g,worm_compost,no
1817,user313@gmail.com,500g_1kg,home_compost,weekly
1818,user314@gmail.com,250g_500g,biomethanation,weekly
1819,user315@gmail.com,500g_1kg,community,weekly
1820,user316@gmail.com,250g_500g,mixed,weekly
1821,user317@gmail.com,500g_1kg,collector,no
1822,user318@gmail.com,more_1kg,biomethanation,monthly
1823,user319@gmail.com,500g_1kg,community,monthly
1824,user320@gmail.com,less_250g,worm_compost,monthly
1825,user321@gmail.com,250g_500g,mixed,daily
1826,user322@gmail.com,500g_1kg,mixed,daily
1827,user323@gmail.com,250g_500g,home_compost,weekly
1828,user324@gmail.com,250g_500g,worm_compost,daily
1829,user325@gmail.com,250g_500g,community,monthly
1830,user326@gmail.com,500g_1kg,mixed,no
1831,user327@gmail.com,500g_1kg,home_compost,no
1832,user328@gmail.com,250g_500g,worm_compost,daily
1833,user329@gmail.com,250g_500g,mixed,weekly
1834,user330@gmail.com,250g_500g,mixed,weekly
1835,user331@gmail.com,500g_1kg,collector,no
1836,user332@gmail.com,500g_1kg,biomethanation,weekly
1837,user333@gmail.com,less_250g,worm_compost,no
1838,user334@gmail.com,500g_1kg,collector,monthly
1839,user335@gmail.com,more_1kg,worm_compost,weekly
1840,user336@gmail.com,250g_500g,mixed,weekly
1841,user337@gmail.com,500g_1kg,community,daily
1842,user338@gmail.com,500g_1kg,biomethanation,weekly
1843,user339@gmail.com,500g_1kg,mixed,no
1844,user340@gmail.com,250g_500g,worm_compost,no
1845,user341@gmail.com,250g_500g,biomethanation,daily
1846,user342@gmail.com,250g_500g,community,no
1847,user343@gmail.com,250g_500g,collector,weekly
1848,user344@gmail.com,500g_1kg,community,monthly
1849,user345@gmail.com,500g_1kg,collector,daily
1850,user346@gmail.com,250g_500g,community,weekly
1851,user347@gmail.com,less_250g,biomethanation,monthly
1852,user348@gmail.com,250g_500g,home_compost,weekly
1853,user349@gmail.com,500g_1kg,community,weekly
1854,user350@gmail.com,500g_1kg,collector,monthly
1855,user351@gmail.com,250g_500g,home_compost,daily
1856,user352@gmail.com,250g_500g,mixed,no
1857,user353@gmail.com,less_250g,mixed,monthly
1858,user354@gmail.com,250g_500g,collector,daily
1859,user355@gmail.com,less_250g,mixed,no
1860,user356@gmail.com,more_1kg,community,monthly
1861,user357@gmail.com,250g_500g,home_compost,monthly
1862,user358@gmail.com,more_1kg,biomethanation,weekly
1863,user359@gmail.com,250g_500g,collector,weekly
1864,user360@gmail.com,250g_500g,mixed,weekly
1865,user361@gmail.com,500g_1kg,home_compost,no
1866,user362@gmail.com,250g_500g,community,daily
1867,user363@gmail.com,500g_1kg,biomethanation,daily
1868,user364@gmail.com,250g_500g,biomethanation,monthly
1869,user365@gmail.com,500g_1kg,mixed,weekly
1870,user366@gmail.com,250g_500g,biomethanation,weekly
1871,user367@gmail.com,500g_1kg,community,weekly
1872,user368@gmail.com,250g_500g,worm_compost,no
1873,user369@gmail.com,250g_500g,home_compost,no
1874,user370@gmail.com,250g_500g,home_compost,monthly
1875,user371@gmail.com,more_1kg,worm_compost,weekly
1876,user372@gmail.com,more_1kg,mixed,daily
1877,user373@gmail.com,500g_1kg,mixed,no
1878,user374@gmail.com,500g_1kg,worm_compost,weekly
1879,user375@gmail.com,250g_500g,biomethanation,daily
1880,user376@gmail.com,500g_1kg,biomethanation,daily
1881,user377@gmail.com,more_1kg,home_compost,monthly
1882,user378@gmail.com,less_250g,mixed,daily
1883,user379@gmail.com,more_1kg,collector,weekly
1884,user380@gmail.com,less_250g,biomethanation,no
1885,user381@gmail.com,more_1kg,community,no
1886,user382@gmail.com,500g_1kg,home_compost,daily
1887,user383@gmail.com,more_1kg,mixed,no
1888,user384@gmail.com,250g_500g,mixed,daily
1889,user385@gmail.com,250g_500g,collector,monthly
1890,user386@gmail.com,less_250g,biomethanation,daily
1891,user387@gmail.com,more_1kg,collector,daily
1892,user388@gmail.com,500g_1kg,community,weekly
1893,user389@gmail.com,500g_1kg,biomethanation,daily
1894,user390@gmail.com,250g_500g,collector,daily
1895,user391@gmail.com,500g_1kg,mixed,daily
1896,user392@gmail.com,250g_500g,community,no
1897,user393@gmail.com,less_250g,community,monthly
1898,user394@gmail.com,250g_500g,worm_compost,no
1899,user395@gmail.com,500g_1kg,worm_compost,weekly
1900,user396@gmail.com,500g_1kg,worm_compost,daily
1901,user397@gmail.com,250g_500g,home_compost,weekly
1902,user398@gmail.com,more_1kg,biomethanation,no
1903,user399@gmail.com,500g_1kg,collector,monthly
1904,user400@gmail.com,250g_500g,worm_compost,daily
1905,user401@gmail.com,500g_1kg,home_compost,daily
1906,user402@gmail.com,250g_500g,mixed,no
1907,user403@gmail.com,500g_1kg,worm_compost,daily
1908,user404@gmail.com,250g_500g,community,monthly
1909,user405@gmail.com,250g_500g,worm_compost,monthly
1910,user406@gmail.com,500g_1kg,home_compost,daily
1911,user407@gmail.com,500g_1kg,collector,monthly
