id,user_email,old_devices,batteries,disposal_method
3487,user482@gmail.com,2,3-5,recycle
3488,user483@gmail.com,4,1-2,recycle
3489,user484@gmail.com,4,3-5,sell
3490,user485@gmail.com,1,3-5,trash
3491,user486@gmail.com,2,6+,store
3492,user487@gmail.com,2,3-5,recycle
3493,user488@gmail.com,0,1-2,trash
3494,user489@gmail.com,0,1-2,sell
3495,user490@gmail.com,2,6+,recycle
3496,user491@gmail.com,3,6+,trash
3497,user492@gmail.com,0,6+,sell
3498,user493@gmail.com,3,6+,recycle
3499,user494@gmail.com,3,none,sell
3500,user495@gmail.com,1,none,sell
3501,user496@gmail.com,2,none,sell
3502,user497@gmail.com,2,3-5,trash
3503,user498@gmail.com,0,6+,trash
3504,user499@gmail.com,3,3-5,sell
3505,user500@gmail.com,4,1-2,recycle
3506,user1@gmail.com,1,3-5,recycle
3507,user2@gmail.com,4,1-2,recycle
3508,user3@gmail.com,1,6+,trash
3509,user4@gmail.com,1,none,store
3510,user5@gmail.com,1,3-5,sell
3511,user6@gmail.com,0,3-5,sell
3512,user7@gmail.com,4,none,store
3513,user8@gmail.com,0,none,sell
3514,user9@gmail.com,2,1-2,store
3515,user10@gmail.com,2,1-2,recycle
3516,user11@gmail.com,1,6+,recycle
3517,user12@gmail.com,0,6+,trash
3518,user13@gmail.com,4,6+,recycle
3519,user14@gmail.com,3,3-5,recycle
3520,user15@gmail.com,3,3-5,store
3521,user16@gmail.com,2,none,recycle
3522,user17@gmail.com,4,3-5,trash
3523,user18@gmail.com,2,3-5,sell
3524,user19@gmail.com,2,1-2,sell
3525,user20@gmail.com,3,1-2,trash
3526,user21@gmail.com,3,3-5,trash
3527,user22@gmail.com,4,1-2,sell
3528,user23@gmail.com,1,1-2,recycle
3529,user24@gmail.com,3,1-2,store
3530,user25@gmail.com,4,1-2,trash
3531,user26@gmail.com,4,3-5,recycle
3532,user27@gmail.com,2,6+,trash
3533,user28@gmail.com,4,1-2,store
3534,user29@gmail.com,2,6+,recycle
3535,user30@gmail.com,2,none,recycle
3536,user31@gmail.com,3,none,trash
3537,user32@gmail.com,0,3-5,store
3538,user33@gmail.com,3,none,store
3539,user34@gmail.com,3,1-2,recycle
3540,user35@gmail.com,2,1-2,recycle
3541,user36@gmail.com,4,3-5,trash
3542,user37@gmail.com,3,none,store
3543,user38@gmail.com,1,none,trash
3544,user39@gmail.com,1,6+,store
3545,user40@gmail.com,3,1-2,sell
3546,user41@gmail.com,2,3-5,sell
3547,user42@gmail.com,4,6+,recycle
3548,user43@gmail.com,3,none,store
3549,user44@gmail.com,1,1-2,trash
3550,user45@gmail.com,0,3-5,trash
3551,user46@gmail.com,4,3-5,store
3552,user47@gmail.com,1,3-5,trash
3553,user48@gmail.com,0,6+,store
3554,user49@gmail.com,2,1-2,sell
3555,user50@gmail.com,2,3-5,recycle
3556,user51@gmail.com,3,none,store
3557,user52@gmail.com,4,6+,sell
3558,user53@gmail.com,1,3-5,trash
3559,user54@gmail.com,0,none,recycle
3560,user55@gmail.com,0,3-5,trash
3561,user56@gmail.com,0,1-2,trash
3562,user57@gmail.com,3,3-5,store
3563,user58@gmail.com,4,3-5,sell
3564,user59@gmail.com,4,1-2,sell
3565,user60@gmail.com,0,6+,store
3566,user61@gmail.com,0,6+,recycle
3567,user62@gmail.com,2,1-2,recycle
3568,user63@gmail.com,3,6+,recycle
3569,user64@gmail.com,3,none,sell
3570,user65@gmail.com,4,6+,trash
3571,user66@gmail.com,1,6+,recycle
3572,user67@gmail.com,3,1-2,store
3573,user68@gmail.com,0,3-5,trash
3574,user69@gmail.com,4,6+,sell
3575,user70@gmail.com,3,6+,recycle
3576,user71@gmail.com,2,1-2,trash
3577,user72@gmail.com,1,1-2,store
3578,user73@gmail.com,0,3-5,recycle
3579,user74@gmail.com,2,none,sell
3580,user75@gmail.com,4,6+,store
3581,user76@gmail.com,0,none,store
3582,user77@gmail.com,4,1-2,sell
3583,user78@gmail.com,1,3-5,store
3584,user79@gmail.com,2,1-2,trash
3585,user80@gmail.com,4,none,sell
3586,user81@gmail.com,2,6+,sell
3587,user82@gmail.com,4,6+,sell
3588,user83@gmail.com,4,6+,recycle
3589,user84@gmail.com,4,3-5,trash
3590,user85@gmail.com,0,1-2,sell
3591,user86@gmail.com,1,3-5,trash
3592,user87@gmail.com,3,6+,trash
3593,user88@gmail.com,2,none,recycle
3594,user89@gmail.com,2,6+,sell
3595,user90@gmail.com,3,1-2,recycle
3596,user91@gmail.com,1,none,sell
3597,user92@gmail.com,0,3-5,trash
3598,user93@gmail.com,0,6+,trash
3599,user94@gmail.com,3,6+,trash
3600,user95@gmail.com,2,1-2,sell
3601,user96@gmail.com,0,3-5,sell
3602,user97@gmail.com,0,6+,trash
3603,user98@gmail.com,1,6+,recycle
3604,user99@gmail.com,1,6+,recycle
3605,user100@gmail.com,1,1-2,trash
3606,user101@gmail.com,4,none,store
3607,user102@gmail.com,3,none,store
3608,user103@gmail.com,1,1-2,recycle
3609,user104@gmail.com,4,1-2,store
3610,user105@gmail.com,1,none,sell
3611,user106@gmail.com,1,6+,sell
3612,user107@gmail.com,2,1-2,trash
3613,user108@gmail.com,1,none,recycle
3614,user109@gmail.com,4,none,store
3615,user110@gmail.com,4,none,store
3616,user111@gmail.com,0,1-2,trash
3617,user112@gmail.com,2,none,store
3618,user113@gmail.com,0,3-5,sell
3619,user114@gmail.com,3,3-5,trash
3620,user115@gmail.com,4,6+,sell
3621,user116@gmail.com,4,1-2,sell
3622,user117@gmail.com,1,6+,store
3623,user118@gmail.com,2,3-5,store
3624,user119@gmail.com,0,3-5,sell
3625,user120@gmail.com,1,3-5,recycle
3626,user121@gmail.com,4,none,store
3627,user122@gmail.com,3,6+,recycle
3628,user123@gmail.com,4,6+,sell
3629,user124@gmail.com,2,1-2,trash
3630,user125@gmail.com,3,3-5,store
3631,user126@gmail.com,4,3-5,recycle
3632,user127@gmail.com,4,3-5,sell
3633,user128@gmail.com,4,1-2,recycle
3634,user129@gmail.com,0,6+,trash
3635,user130@gmail.com,4,none,trash
3636,user131@gmail.com,4,1-2,recycle
3637,user132@gmail.com,3,none,recycle
3638,user133@gmail.com,1,6+,sell
3639,user134@gmail.com,2,none,trash
3640,user135@gmail.com,0,1-2,recycle
3641,user136@gmail.com,0,none,store
3642,user137@gmail.com,1,none,recycle
3643,user138@gmail.com,3,3-5,sell
3644,user139@gmail.com,3,1-2,store
3645,user140@gmail.com,0,3-5,trash
3646,user141@gmail.com,1,3-5,trash
3647,user142@gmail.com,4,6+,trash
3648,user143@gmail.com,4,6+,recycle
3649,user144@gmail.com,3,6+,store
3650,user145@gmail.com,4,1-2,store
3651,user146@gmail.com,3,1-2,sell
3652,user147@gmail.com,2,3-5,sell
3653,user148@gmail.com,4,1-2,sell
3654,user149@gmail.com,2,6+,recycle
3655,user150@gmail.com,0,1-2,sell
3656,user151@gmail.com,2,none,sell
3657,user152@gmail.com,1,1-2,store
3658,user153@gmail.com,3,1-2,recycle
3659,user154@gmail.com,3,1-2,sell
3660,user155@gmail.com,2,3-5,store
3661,user156@gmail.com,1,1-2,recycle
3662,user157@gmail.com,3,none,sell
3663,user158@gmail.com,0,1-2,trash
3664,user159@gmail.com,1,3-5,store
3665,user160@gmail.com,2,none,store
3666,user161@gmail.com,1,none,store
3667,user162@gmail.com,3,1-2,sell
3668,user163@gmail.com,3,1-2,recycle
3669,user164@gmail.com,2,none,recycle
3670,user165@gmail.com,3,3-5,store
3671,user166@gmail.com,4,1-2,sell
3672,user167@gmail.com,2,none,store
3673,user168@gmail.com,3,1-2,recycle
3674,user169@gmail.com,3,3-5,trash
3675,user170@gmail.com,4,none,recycle
3676,user171@gmail.com,3,none,sell
3677,user172@gmail.com,3,none,trash
3678,user173@gmail.com,4,1-2,trash
3679,user174@gmail.com,0,1-2,sell
3680,user175@gmail.com,1,3-5,recycle
3681,user176@gmail.com,0,6+,recycle
3682,user177@gmail.com,0,1-2,recycle
3683,user178@gmail.com,1,6+,recycle
3684,user179@gmail.com,2,6+,trash
3685,user180@gmail.com,0,none,recycle
3686,user181@gmail.com,0,none,sell
3687,user182@gmail.com,2,none,trash
3688,user183@gmail.com,1,1-2,trash
3689,user184@gmail.com,1,6+,store
3690,user185@gmail.com,2,3-5,store
3691,user186@gmail.com,3,3-5,sell
3692,user187@gmail.com,4,none,store
3693,user188@gmail.com,4,6+,trash
3694,user189@gmail.com,2,3-5,sell
3695,user190@gmail.com,2,3-5,trash
3696,user191@gmail.com,3,none,store
3697,user192@gmail.com,3,3-5,sell
3698,user193@gmail.com,2,none,sell
3699,user194@gmail.com,4,6+,trash
3700,user195@gmail.com,0,6+,store
3701,user196@gmail.com,1,1-2,store
3702,user197@gmail.com,0,1-2,sell
3703,user198@gmail.com,4,3-5,store
3704,user199@gmail.com,4,1-2,store
3705,user200@gmail.com,3,1-2,sell
3706,user201@gmail.com,3,3-5,sell
3707,user202@gmail.com,2,3-5,sell
3708,user203@gmail.com,2,6+,recycle
3709,user204@gmail.com,4,1-2,store
3710,user205@gmail.com,0,6+,store
3711,user206@gmail.com,2,1-2,trash
3712,user207@gmail.com,4,3-5,trash
3713,user208@gmail.com,0,6+,recycle
3714,user209@gmail.com,0,1-2,sell
3715,user210@gmail.com,3,3-5,store
3716,user211@gmail.com,0,3-5,sell
3717,user212@gmail.com,0,3-5,trash
3718,user213@gmail.com,0,none,store
3719,user214@gmail.com,4,3-5,trash
3720,user215@gmail.com,3,1-2,store
3721,user216@gmail.com,2,6+,trash
3722,user217@gmail.com,1,6+,sell
3723,user218@gmail.com,2,none,recycle
3724,user219@gmail.com,2,6+,store
3725,user220@gmail.com,2,1-2,trash
3726,user221@gmail.com,3,6+,recycle
3727,user222@gmail.com,4,1-2,store
3728,user223@gmail.com,3,6+,store
3729,user224@gmail.com,0,none,trash
3730,user225@gmail.com,0,6+,trash
3731,user226@gmail.com,3,1-2,recycle
3732,user227@gmail.com,0,6+,sell
3733,user228@gmail.com,4,1-2,sell
3734,user229@gmail.com,1,6+,sell
3735,user230@gmail.com,2,none,recycle
3736,user231@gmail.com,1,none,recycle
3737,user232@gmail.com,4,6+,store
3738,user233@gmail.com,3,none,sell
3739,user234@gmail.com,1,6+,recycle
3740,user235@gmail.com,4,1-2,trash
3741,user236@gmail.com,4,none,sell
3742,user237@gmail.com,1,3-5,sell
3743,user238@gmail.com,1,3-5,sell
3744,user239@gmail.com,0,6+,recycle
3745,user240@gmail.com,0,6+,trash
3746,user241@gmail.com,4,1-2,recycle
3747,user242@gmail.com,4,6+,recycle
3748,user243@gmail.com,3,3-5,sell
3749,user244@gmail.com,3,none,recycle
3750,user245@gmail.com,1,1-2,trash
3751,user246@gmail.com,4,3-5,store
3752,user247@gmail.com,0,3-5,trash
3753,user248@gmail.com,3,3-5,store
3754,user249@gmail.com,4,6+,recycle
3755,user250@gmail.com,1,3-5,trash
3756,user251@gmail.com,0,6+,sell
3757,user252@gmail.com,3,none,store
3758,user253@gmail.com,4,3-5,store
3759,user254@gmail.com,1,none,trash
3760,user255@gmail.com,1,none,sell
3761,user256@gmail.com,3,3-5,recycle
3762,user257@gmail.com,2,3-5,recycle
3763,user258@gmail.com,1,3-5,trash
3764,user259@gmail.com,1,1-2,trash
3765,user260@gmail.com,2,1-2,sell
3766,user261@gmail.com,3,6+,store
3767,user262@gmail.com,0,3-5,trash
3768,user263@gmail.com,1,1-2,store
3769,user264@gmail.com,1,6+,sell
3770,user265@gmail.com,1,none,trash
3771,user266@gmail.com,0,3-5,trash
3772,user267@gmail.com,3,6+,store
3773,user268@gmail.com,1,3-5,trash
3774,user269@gmail.com,4,3-5,store
3775,user270@gmail.com,0,6+,trash
3776,user271@gmail.com,3,3-5,trash
3777,user272@gmail.com,4,3-5,sell
3778,user273@gmail.com,1,none,store
3779,user274@gmail.com,4,none,store
3780,user275@gmail.com,3,1-2,recycle
3781,user276@gmail.com,3,1-2,store
3782,user277@gmail.com,0,1-2,recycle
3783,user278@gmail.com,4,none,recycle
3784,user279@gmail.com,0,3-5,store
3785,user280@gmail.com,2,3-5,trash
3786,user281@gmail.com,4,1-2,sell
3787,user282@gmail.com,3,3-5,recycle
3788,user283@gmail.com,0,6+,sell
3789,user284@gmail.com,3,6+,store
3790,user285@gmail.com,4,3-5,trash
3791,user286@gmail.com,2,1-2,trash
3792,user287@gmail.com,4,3-5,recycle
3793,user288@gmail.com,2,3-5,trash
3794,user289@gmail.com,3,3-5,recycle
3795,user290@gmail.com,0,3-5,store
3796,user291@gmail.com,1,none,store
3797,user292@gmail.com,3,1-2,store
3798,user293@gmail.com,2,6+,trash
3799,user294@gmail.com,0,1-2,trash
3800,user295@gmail.com,1,1-2,recycle
3801,user296@gmail.com,2,none,recycle
3802,user297@gmail.com,3,6+,trash
3803,user298@gmail.com,1,none,trash
3804,user299@gmail.com,3,3-5,store
3805,user300@gmail.com,3,3-5,recycle
3806,user301@gmail.com,1,none,sell
3807,user302@gmail.com,4,1-2,trash
3808,user303@gmail.com,4,none,recycle
3809,user304@gmail.com,1,6+,trash
3810,user305@gmail.com,3,1-2,recycle
3811,user306@gmail.com,3,3-5,trash
3812,user307@gmail.com,3,1-2,trash
3813,user308@gmail.com,0,6+,store
3814,user309@gmail.com,0,1-2,store
3815,user310@gmail.com,4,3-5,recycle
3816,user311@gmail.com,1,none,sell
3817,user312@gmail.com,4,3-5,sell
3818,user313@gmail.com,3,3-5,store
3819,user314@gmail.com,0,6+,store
3820,user315@gmail.com,1,none,recycle
3821,user316@gmail.com,3,1-2,store
3822,user317@gmail.com,4,1-2,store
3823,user318@gmail.com,3,none,store
3824,user319@gmail.com,0,1-2,trash
3825,user320@gmail.com,1,1-2,trash
3826,user321@gmail.com,2,3-5,sell
3827,user322@gmail.com,2,1-2,trash
3828,user323@gmail.com,3,1-2,trash
3829,user324@gmail.com,1,none,trash
3830,user325@gmail.com,3,3-5,sell
3831,user326@gmail.com,1,1-2,sell
3832,user327@gmail.com,0,6+,sell
3833,user328@gmail.com,2,6+,sell
3834,user329@gmail.com,3,6+,store
3835,user330@gmail.com,4,6+,sell
3836,user331@gmail.com,2,6+,recycle
3837,user332@gmail.com,3,none,trash
3838,user333@gmail.com,2,none,recycle
3839,user334@gmail.com,2,none,store
3840,user335@gmail.com,3,none,sell
3841,user336@gmail.com,0,1-2,store
3842,user337@gmail.com,2,1-2,sell
3843,user338@gmail.com,3,none,sell
3844,user339@gmail.com,4,none,trash
3845,user340@gmail.com,3,3-5,recycle
3846,user341@gmail.com,2,6+,recycle
3847,user342@gmail.com,4,6+,store
3848,user343@gmail.com,0,none,trash
3849,user344@gmail.com,2,6+,trash
3850,user345@gmail.com,0,1-2,trash
3851,user346@gmail.com,4,3-5,recycle
3852,user347@gmail.com,2,6+,sell
3853,user348@gmail.com,3,6+,sell
3854,user349@gmail.com,3,none,trash
3855,user350@gmail.com,4,none,sell
3856,user351@gmail.com,4,3-5,trash
3857,user352@gmail.com,2,6+,sell
3858,user353@gmail.com,1,1-2,recycle
3859,user354@gmail.com,0,6+,recycle
3860,user355@gmail.com,0,none,store
3861,user356@gmail.com,0,6+,sell
3862,user357@gmail.com,0,1-2,store
3863,user358@gmail.com,1,6+,store
3864,user359@gmail.com,1,3-5,store
3865,user360@gmail.com,1,1-2,recycle
3866,user361@gmail.com,3,3-5,trash
3867,user362@gmail.com,0,3-5,recycle
3868,user363@gmail.com,1,6+,trash
3869,user364@gmail.com,4,none,recycle
3870,user365@gmail.com,0,3-5,recycle
3871,user366@gmail.com,1,1-2,recycle
3872,user367@gmail.com,2,6+,sell
3873,user368@gmail.com,4,none,recycle
3874,user369@gmail.com,1,6+,recycle
3875,user370@gmail.com,4,none,trash
3876,user371@gmail.com,0,6+,trash
3877,user372@gmail.com,1,none,sell
3878,user373@gmail.com,2,none,recycle
3879,user374@gmail.com,1,3-5,trash
3880,user375@gmail.com,1,6+,sell
3881,user376@gmail.com,3,6+,store
3882,user377@gmail.com,1,1-2,sell
3883,user378@gmail.com,2,1-2,recycle
3884,user379@gmail.com,3,none,store
3885,user380@gmail.com,4,none,sell
3886,user381@gmail.com,1,none,sell
3887,user382@gmail.com,1,6+,sell
3888,user383@gmail.com,1,1-2,trash
3889,user384@gmail.com,1,6+,recycle
3890,user385@gmail.com,3,6+,recycle
3891,user386@gmail.com,4,6+,sell
3892,user387@gmail.com,1,1-2,trash
3893,user388@gmail.com,2,none,recycle
3894,user389@gmail.com,4,6+,sell
3895,user390@gmail.com,1,6+,trash
3896,user391@gmail.com,3,6+,store
3897,user392@gmail.com,2,none,sell
3898,user393@gmail.com,2,3-5,sell
3899,user394@gmail.com,0,3-5,store
3900,user395@gmail.com,3,3-5,store
3901,user396@gmail.com,1,3-5,store
3902,user397@gmail.com,4,none,trash
3903,user398@gmail.com,2,1-2,recycle
3904,user399@gmail.com,3,6+,sell
3905,user400@gmail.com,0,1-2,sell
3906,user401@gmail.com,2,3-5,sell
3907,user402@gmail.com,4,none,sell
3908,user403@gmail.com,1,none,trash
3909,user404@gmail.com,2,none,trash
3910,user405@gmail.com,2,none,store
3911,user406@gmail.com,0,none,store
3912,user407@gmail.com,4,6+,recycle
3913,user408@gmail.com,1,3-5,recycle
3914,user409@gmail.com,1,6+,sell
3915,user410@gmail.com,3,6+,trash
3916,user411@gmail.com,0,3-5,sell
3917,user412@gmail.com,1,1-2,trash
3918,user413@gmail.com,4,6+,recycle
3919,user414@gmail.com,0,3-5,store
3920,user415@gmail.com,2,3-5,sell
3921,user416@gmail.com,3,none,sell
3922,user417@gmail.com,3,1-2,store
3923,user418@gmail.com,3,none,recycle
3924,user419@gmail.com,0,3-5,trash
3925,user420@gmail.com,4,6+,store
3926,user421@gmail.com,4,6+,trash
3927,user422@gmail.com,3,1-2,store
3928,user423@gmail.com,1,none,recycle
3929,user424@gmail.com,4,none,trash
3930,user425@gmail.com,0,none,store
3931,user426@gmail.com,3,1-2,sell
3932,user427@gmail.com,2,3-5,store
3933,user428@gmail.com,2,none,sell
3934,user429@gmail.com,4,6+,store
3935,user430@gmail.com,1,none,store
3936,user431@gmail.com,4,6+,trash
3937,user432@gmail.com,1,6+,store
3938,user433@gmail.com,2,1-2,trash
3939,user434@gmail.com,2,none,trash
3940,user435@gmail.com,0,6+,sell
3941,user436@gmail.com,3,6+,recycle
3942,user437@gmail.com,4,6+,sell
3943,user438@gmail.com,3,3-5,trash
3944,user439@gmail.com,2,6+,sell
3945,user440@gmail.com,1,none,sell
3946,user441@gmail.com,2,6+,sell
3947,user442@gmail.com,1,6+,trash
3948,user443@gmail.com,0,1-2,store
3949,user444@gmail.com,3,6+,trash
3950,user445@gmail.com,4,6+,trash
3951,user446@gmail.com,4,3-5,store
3952,user447@gmail.com,3,1-2,trash
3953,user448@gmail.com,0,none,recycle
3954,user449@gmail.com,1,1-2,store
3955,user450@gmail.com,4,6+,store
3956,user451@gmail.com,3,1-2,recycle
3957,user452@gmail.com,2,3-5,recycle
3958,user453@gmail.com,1,6+,store
3959,user454@gmail.com,3,3-5,recycle
3960,user455@gmail.com,0,6+,trash
3961,user456@gmail.com,0,3-5,store
3962,user457@gmail.com,1,none,store
3963,user458@gmail.com,3,1-2,store
3964,user459@gmail.com,0,6+,trash
3965,user460@gmail.com,2,1-2,recycle
3966,user461@gmail.com,4,1-2,store
3967,user462@gmail.com,4,none,store
3968,user463@gmail.com,2,6+,trash
3969,user464@gmail.com,0,3-5,trash
3970,user465@gmail.com,0,6+,trash
3971,user466@gmail.com,1,3-5,trash
3972,user467@gmail.com,1,none,store
3973,user468@gmail.com,0,6+,sell
3974,user469@gmail.com,3,6+,store
3975,user470@gmail.com,0,3-5,trash
3976,user471@gmail.com,3,1-2,store
3977,user472@gmail.com,1,6+,store
3978,user473@gmail.com,1,1-2,trash
3979,user474@gmail.com,2,none,recycle
3980,user475@gmail.com,4,none,sell
3981,user476@gmail.com,0,1-2,sell
3982,user477@gmail.com,0,3-5,trash
3983,user478@gmail.com,3,1-2,trash
3984,user479@gmail.com,3,6+,trash
3985,user480@gmail.com,2,none,recycle
3986,user481@gmail.com,0,none,sell
3987,user482@gmail.com,3,6+,sell
3988,user483@gmail.com,1,6+,recycle
3989,user484@gmail.com,2,1-2,trash
3990,user485@gmail.com,3,1-2,store
3991,user486@gmail.com,0,none,recycle
3992,user487@gmail.com,4,3-5,recycle
3993,user488@gmail.com,4,6+,sell
3994,user489@gmail.com,2,1-2,trash
3995,user490@gmail.com,3,3-5,recycle
3996,user491@gmail.com,4,6+,recycle
3997,user492@gmail.com,1,6+,sell
3998,user493@gmail.com,1,3-5,recycle
3999,user494@gmail.com,1,3-5,sell
4000,user495@gmail.com,3,1-2,store
4001,user496@gmail.com,4,6+,sell
4002,user497@gmail.com,2,6+,trash
4003,user498@gmail.com,4,3-5,trash
4004,user499@gmail.com,1,1-2,recycle
4005,user500@gmail.com,3,6+,recycle
4006,user1@gmail.com,12,none,recycle
